variance_threshold,correlation_threshold,laplacian_neighbors,requested_features,similarity_threshold,success,error,runtime_info,ari,nmi,purity,f1_macro,n_communities,optimal_k,n_features,graph_density,n_edges,n_samples,silhouette,davies_bouldin,dataset
0.8486771315867133,0.0903091591225617,5,2000,0.1,True,,"{'runtime_seconds': 312.07521891593933, 'runtime_minutes': 5.201253648598989, 'memory_used_mb': 113.28515625, 'memory_used_gb': 0.11063003540039062, 'peak_memory_mb': 6371.32421875, 'peak_memory_gb': 6.221996307373047, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",0.0007263604487347,0.0024186230557849,0.5013200352009387,0.1683812715530391,4,4,843,100.0,5808936,3409,-0.0029681040400671,41.54582477971451,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.2,True,,"{'runtime_seconds': 299.07728600502014, 'runtime_minutes': 4.9846214334170025, 'memory_used_mb': 0.00390625, 'memory_used_gb': 3.814697265625e-06, 'peak_memory_mb': 6375.35546875, 'peak_memory_gb': 6.225933074951172, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",-0.0002822927766682,0.0008777595258407,0.5013200352009387,0.1777641521866109,4,4,843,100.0,5808936,3409,-0.0047522147006316,40.70269570192951,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.3,True,,"{'runtime_seconds': 309.76435947418213, 'runtime_minutes': 5.162739324569702, 'memory_used_mb': 0.00390625, 'memory_used_gb': 3.814697265625e-06, 'peak_memory_mb': 6375.3828125, 'peak_memory_gb': 6.225959777832031, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",0.0004505113344716,0.0017429015417399,0.5013200352009387,0.1640834302620609,4,4,843,99.99986228114751,5808928,3409,-0.0017743468682916,39.71001226852591,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.4,True,,"{'runtime_seconds': 513.3207211494446, 'runtime_minutes': 8.555345352490743, 'memory_used_mb': 0.00390625, 'memory_used_gb': 3.814697265625e-06, 'peak_memory_mb': 6375.38671875, 'peak_memory_gb': 6.225963592529297, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",2.1018223512829218e-05,0.0025247006000707,0.5013200352009387,0.1804660233329482,4,4,843,99.90070470736808,5803168,3409,-0.0030214457294835,41.84031977239941,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.5,True,,"{'runtime_seconds': 292.7304775714874, 'runtime_minutes': 4.878841292858124, 'memory_used_mb': -54.01953125, 'memory_used_gb': -0.052753448486328125, 'peak_memory_mb': 6321.3671875, 'peak_memory_gb': 6.173210144042969, 'n_samples': 3409, 'n_communities': 7, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",-0.0038504315538387,0.0041349386698839,0.5013200352009387,0.0974009139171627,7,7,843,95.75133897154316,5562134,3409,-0.0407166727549965,23.86867736703324,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.6,True,,"{'runtime_seconds': 57.53102707862854, 'runtime_minutes': 0.9588504513104756, 'memory_used_mb': 0.0, 'memory_used_gb': 0.0, 'peak_memory_mb': 6321.57421875, 'peak_memory_gb': 6.173412322998047, 'n_samples': 3409, 'n_communities': 5, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",0.0007511796458222,0.0018307886296599,0.5013200352009387,0.1626916185152868,5,5,843,63.75157171640383,3703288,3409,-0.0148744792668847,32.87766673980489,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.7,True,,"{'runtime_seconds': 63.66486072540283, 'runtime_minutes': 1.0610810120900471, 'memory_used_mb': -42.74609375, 'memory_used_gb': -0.041744232177734375, 'peak_memory_mb': 6278.83203125, 'peak_memory_gb': 6.131671905517578, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",-0.0033363067561329,0.002483703810661,0.5013200352009387,0.1691954567135441,4,4,843,10.406260285876794,604493,3409,-0.0262638862394485,32.32543979429652,gse96058_data
0.8486771315867133,0.0903091591225617,5,2000,0.8,True,,"{'runtime_seconds': 82.49518156051636, 'runtime_minutes': 1.3749196926752727, 'memory_used_mb': -50.1953125, 'memory_used_gb': -0.04901885986328125, 'peak_memory_mb': 6228.75, 'peak_memory_gb': 6.082763671875, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",0.0026277862262572,0.0022677096082302,0.5013200352009387,0.078580882643683,4,4,843,0.0933217374059552,5421,3409,-0.095288868760067,14.621903238709498,gse96058_data
0.8486771315867133,0.09030915912256174,5,2000,0.9,True,,"{'runtime_seconds': 566.639000415802, 'runtime_minutes': 9.443983340263367, 'memory_used_mb': 95.2734375, 'memory_used_gb': 0.09304046630859375, 'peak_memory_mb': 6693.68359375, 'peak_memory_gb': 6.536800384521484, 'n_samples': 3409, 'n_communities': 4, 'n_cores': 12, 'max_communities': 10, 'iterations': 100, 'criterion': 'AIC'}",0.0016369458223501323,0.002589608012609704,0.5013200352009387,0.04163279403054445,4,4,843,0.0,0,3409,-0.034123708474106104,7.375980971968268,gse96058_data
